filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
WSCT0363.JPG,2640012,"{}",0,0,"{}","{}"
WSCT0364.JPG,2641510,"{}",0,0,"{}","{}"
WSCT0365.JPG,2637343,"{}",0,0,"{}","{}"
WSCT0366.JPG,2635150,"{}",0,0,"{}","{}"
WSCT0367.JPG,2634668,"{}",0,0,"{}","{}"
WSCT0368.JPG,2642973,"{}",0,0,"{}","{}"
WSCT0369.JPG,2640547,"{}",0,0,"{}","{}"
WSCT0370.JPG,2636218,"{}",0,0,"{}","{}"
WSCT0371.JPG,2638371,"{}",0,0,"{}","{}"
WSCT0372.JPG,2617028,"{}",0,0,"{}","{}"
WSCT0373.JPG,2644613,"{}",0,0,"{}","{}"
WSCT0374.JPG,2644492,"{}",0,0,"{}","{}"
WSCT0375.JPG,2647478,"{}",0,0,"{}","{}"
WSCT0376.JPG,2604969,"{}",0,0,"{}","{}"
WSCT0377.JPG,2645885,"{}",0,0,"{}","{}"
WSCT0378.JPG,2648122,"{}",1,0,"{""name"":""rect"",""x"":3684,""y"":424,""width"":90,""height"":69}","{""Insect"":{""Unknown"":true}}"
WSCT0379.JPG,2604397,"{}",0,0,"{}","{}"
WSCT0380.JPG,2601827,"{}",0,0,"{}","{}"
WSCT0381.JPG,2621760,"{}",0,0,"{}","{}"
WSCT0382.JPG,2606832,"{}",2,0,"{""name"":""rect"",""x"":731,""y"":800,""width"":180,""height"":122}","{""Insect"":{""Mollusca"":true}}"
WSCT0382.JPG,2606832,"{}",2,1,"{""name"":""rect"",""x"":3326,""y"":2074,""width"":155,""height"":87}","{""Insect"":{""Carabid"":true}}"
WSCT0383.JPG,2603528,"{}",1,0,"{""name"":""rect"",""x"":898,""y"":776,""width"":188,""height"":204}","{""Insect"":{""Mollusca"":true}}"
WSCT0384.JPG,2602686,"{}",1,0,"{""name"":""rect"",""x"":683,""y"":1065,""width"":233,""height"":212}","{""Insect"":{""Mollusca"":true}}"
WSCT0385.JPG,2604007,"{}",2,0,"{""name"":""rect"",""x"":490,""y"":1253,""width"":270,""height"":177}","{""Insect"":{""Mollusca"":true}}"
WSCT0385.JPG,2604007,"{}",2,1,"{""name"":""rect"",""x"":4094,""y"":1197,""width"":45,""height"":74}","{""Insect"":{""Unknown"":true}}"
WSCT0386.JPG,2609081,"{}",1,0,"{""name"":""rect"",""x"":278,""y"":1666,""width"":127,""height"":154}","{""Insect"":{""Mollusca"":true}}"
WSCT0387.JPG,2605508,"{}",1,0,"{""name"":""rect"",""x"":315,""y"":2071,""width"":72,""height"":146}","{""Insect"":{""Mollusca"":true}}"
WSCT0388.JPG,2614907,"{}",1,0,"{""name"":""rect"",""x"":2881,""y"":1870,""width"":42,""height"":87}","{""Insect"":{""Unknown"":true}}"
WSCT0389.JPG,2608210,"{}",0,0,"{}","{}"
WSCT0390.JPG,2615481,"{}",1,0,"{""name"":""rect"",""x"":604,""y"":2029,""width"":260,""height"":106}","{""Insect"":{""Mollusca"":true}}"
WSCT0391.JPG,2610038,"{}",1,0,"{""name"":""rect"",""x"":392,""y"":2132,""width"":169,""height"":69}","{""Insect"":{""Mollusca"":true}}"
WSCT0392.JPG,2619379,"{}",0,0,"{}","{}"
WSCT0393.JPG,2626154,"{}",0,0,"{}","{}"
WSCT0394.JPG,2631430,"{}",1,0,"{""name"":""rect"",""x"":3244,""y"":1941,""width"":209,""height"":132}","{""Insect"":{""Mollusca"":true}}"
WSCT0395.JPG,2626988,"{}",1,0,"{""name"":""rect"",""x"":2998,""y"":1920,""width"":246,""height"":175}","{""Insect"":{""Mollusca"":true}}"
WSCT0396.JPG,2626879,"{}",0,0,"{}","{}"
WSCT0397.JPG,2629843,"{}",0,0,"{}","{}"
WSCT0398.JPG,2625250,"{}",0,0,"{}","{}"
WSCT0399.JPG,2624322,"{}",0,0,"{}","{}"
WSCT0400.JPG,2629600,"{}",1,0,"{""name"":""rect"",""x"":2172,""y"":1970,""width"":135,""height"":233}","{""Insect"":{""Mollusca"":true}}"
WSCT0401.JPG,2623236,"{}",1,0,"{""name"":""rect"",""x"":1814,""y"":1774,""width"":238,""height"":122}","{""Insect"":{""Mollusca"":true}}"
WSCT0402.JPG,2622989,"{}",1,0,"{""name"":""rect"",""x"":1727,""y"":1801,""width"":209,""height"":148}","{""Insect"":{""Mollusca"":true}}"
WSCT0403.JPG,2622229,"{}",1,0,"{""name"":""rect"",""x"":1581,""y"":1894,""width"":138,""height"":90}","{""Insect"":{""Mollusca"":true}}"
WSCT0404.JPG,2622904,"{}",1,0,"{""name"":""rect"",""x"":1581,""y"":1915,""width"":130,""height"":64}","{""Insect"":{""Mollusca"":true}}"
WSCT0405.JPG,2622124,"{}",1,0,"{""name"":""rect"",""x"":1568,""y"":1883,""width"":127,""height"":90}","{""Insect"":{""Mollusca"":true}}"
WSCT0406.JPG,2623089,"{}",2,0,"{""name"":""rect"",""x"":1576,""y"":1883,""width"":119,""height"":103}","{""Insect"":{""Mollusca"":true}}"
WSCT0406.JPG,2623089,"{}",2,1,"{""name"":""rect"",""x"":2068,""y"":1314,""width"":119,""height"":50}","{""Insect"":{""Staphylinidae"":true}}"
WSCT0407.JPG,2622465,"{}",1,0,"{""name"":""rect"",""x"":1568,""y"":1899,""width"":124,""height"":74}","{""Insect"":{""Mollusca"":true}}"
