filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
WSCT8040.JPG,2474621,"{}",0,0,"{}","{}"
WSCT8041.JPG,2496907,"{}",0,0,"{}","{}"
WSCT8042.JPG,2465827,"{}",0,0,"{}","{}"
WSCT8043.JPG,2449301,"{}",0,0,"{}","{}"
WSCT8044.JPG,2438972,"{}",0,0,"{}","{}"
WSCT8045.JPG,2450263,"{}",0,0,"{}","{}"
WSCT8046.JPG,2434750,"{}",0,0,"{}","{}"
WSCT8047.JPG,2441682,"{}",0,0,"{}","{}"
WSCT8048.JPG,2443039,"{}",0,0,"{}","{}"
WSCT8049.JPG,2438876,"{}",0,0,"{}","{}"
WSCT8050.JPG,2413847,"{}",0,0,"{}","{}"
WSCT8051.JPG,2411235,"{}",0,0,"{}","{}"
WSCT8052.JPG,2425261,"{}",0,0,"{}","{}"
WSCT8053.JPG,2431379,"{}",0,0,"{}","{}"
WSCT8054.JPG,2425464,"{}",0,0,"{}","{}"
WSCT8055.JPG,2429678,"{}",0,0,"{}","{}"
WSCT8056.JPG,2453813,"{}",0,0,"{}","{}"
WSCT8057.JPG,2462915,"{}",0,0,"{}","{}"
WSCT8058.JPG,2467512,"{}",1,0,"{""name"":""rect"",""x"":3077,""y"":204,""width"":93,""height"":77}","{""Insect"":{""Carabid"":true}}"
WSCT8059.JPG,2420651,"{}",0,0,"{}","{}"
WSCT8060.JPG,2457145,"{}",0,0,"{}","{}"
WSCT8061.JPG,2431831,"{}",0,0,"{}","{}"
WSCT8062.JPG,2422569,"{}",0,0,"{}","{}"
WSCT8063.JPG,2417148,"{}",0,0,"{}","{}"
WSCT8064.JPG,2406038,"{}",0,0,"{}","{}"
WSCT8065.JPG,2401175,"{}",0,0,"{}","{}"
WSCT8066.JPG,2406213,"{}",0,0,"{}","{}"
WSCT8067.JPG,2405977,"{}",0,0,"{}","{}"
WSCT8068.JPG,2400383,"{}",0,0,"{}","{}"
WSCT8069.JPG,2444478,"{}",0,0,"{}","{}"
WSCT8070.JPG,2391960,"{}",0,0,"{}","{}"
WSCT8071.JPG,2390539,"{}",0,0,"{}","{}"
WSCT8072.JPG,2388859,"{}",0,0,"{}","{}"
WSCT8073.JPG,2392475,"{}",0,0,"{}","{}"
WSCT8074.JPG,2456604,"{}",0,0,"{}","{}"
WSCT8075.JPG,2409350,"{}",0,0,"{}","{}"
WSCT8076.JPG,2470214,"{}",0,0,"{}","{}"
WSCT8077.JPG,2414603,"{}",0,0,"{}","{}"
WSCT8078.JPG,2464039,"{}",0,0,"{}","{}"
WSCT8079.JPG,2466121,"{}",0,0,"{}","{}"
WSCT8080.JPG,2470214,"{}",0,0,"{}","{}"
WSCT8081.JPG,2472753,"{}",0,0,"{}","{}"
WSCT8082.JPG,2476111,"{}",0,0,"{}","{}"
WSCT8083.JPG,2465437,"{}",0,0,"{}","{}"
WSCT8084.JPG,2462436,"{}",0,0,"{}","{}"
WSCT8085.JPG,2458208,"{}",0,0,"{}","{}"
WSCT8086.JPG,2456224,"{}",0,0,"{}","{}"
WSCT8087.JPG,2453665,"{}",1,0,"{""name"":""rect"",""x"":3888,""y"":1433,""width"":103,""height"":58}","{""Insect"":{""Carabid"":true}}"
WSCT8088.JPG,2453158,"{}",1,0,"{""name"":""rect"",""x"":3162,""y"":861,""width"":66,""height"":101}","{""Insect"":{""Carabid"":true}}"
WSCT8089.JPG,2402758,"{}",0,0,"{}","{}"
WSCT8090.JPG,2455223,"{}",0,0,"{}","{}"
WSCT8091.JPG,2456050,"{}",0,0,"{}","{}"
WSCT8092.JPG,2453674,"{}",1,0,"{""name"":""rect"",""x"":1605,""y"":1300,""width"":53,""height"":79}","{""Insect"":{""Carabid"":true}}"
WSCT8093.JPG,2458590,"{}",0,0,"{}","{}"
WSCT8094.JPG,2460246,"{}",0,0,"{}","{}"
WSCT8095.JPG,2463891,"{}",0,0,"{}","{}"
WSCT8096.JPG,2461706,"{}",0,0,"{}","{}"
WSCT8097.JPG,2461995,"{}",0,0,"{}","{}"
WSCT8098.JPG,2464116,"{}",0,0,"{}","{}"
WSCT8099.JPG,2460301,"{}",0,0,"{}","{}"
WSCT8100.JPG,2459730,"{}",0,0,"{}","{}"
WSCT8101.JPG,2458938,"{}",0,0,"{}","{}"
WSCT8102.JPG,2457478,"{}",0,0,"{}","{}"
WSCT8103.JPG,2455663,"{}",0,0,"{}","{}"
WSCT8104.JPG,2455315,"{}",0,0,"{}","{}"
WSCT8105.JPG,2457928,"{}",0,0,"{}","{}"
WSCT8106.JPG,2456967,"{}",0,0,"{}","{}"
WSCT8107.JPG,2458615,"{}",0,0,"{}","{}"
WSCT8108.JPG,2457995,"{}",0,0,"{}","{}"
WSCT8109.JPG,2456426,"{}",0,0,"{}","{}"
WSCT8110.JPG,2462934,"{}",1,0,"{""name"":""rect"",""x"":1006,""y"":1854,""width"":215,""height"":339}","{""Insect"":{""Pterostichus.melanarius"":true}}"
WSCT8111.JPG,2457477,"{}",0,0,"{}","{}"
WSCT8112.JPG,2455802,"{}",0,0,"{}","{}"
WSCT8113.JPG,2459092,"{}",0,0,"{}","{}"
WSCT8114.JPG,2456053,"{}",0,0,"{}","{}"
WSCT8115.JPG,2453528,"{}",0,0,"{}","{}"
WSCT8116.JPG,2452132,"{}",0,0,"{}","{}"
WSCT8117.JPG,2455466,"{}",1,0,"{""name"":""rect"",""x"":887,""y"":670,""width"":61,""height"":48}","{""Insect"":{""Carabid"":true}}"
WSCT8118.JPG,2450697,"{}",1,0,"{""name"":""rect"",""x"":1462,""y"":1435,""width"":32,""height"":64}","{""Insect"":{""Carabid"":true}}"
WSCT8119.JPG,2449378,"{}",0,0,"{}","{}"
WSCT8120.JPG,2450339,"{}",0,0,"{}","{}"
WSCT8121.JPG,2449230,"{}",0,0,"{}","{}"
WSCT8122.JPG,2448109,"{}",0,0,"{}","{}"
WSCT8123.JPG,2447941,"{}",0,0,"{}","{}"
WSCT8124.JPG,2447663,"{}",0,0,"{}","{}"
WSCT8125.JPG,2446771,"{}",0,0,"{}","{}"
WSCT8126.JPG,2445711,"{}",0,0,"{}","{}"
WSCT8127.JPG,2448398,"{}",0,0,"{}","{}"
WSCT8128.JPG,2445166,"{}",0,0,"{}","{}"
WSCT8129.JPG,2446876,"{}",0,0,"{}","{}"
WSCT8130.JPG,2442820,"{}",0,0,"{}","{}"
WSCT8131.JPG,2441052,"{}",0,0,"{}","{}"
WSCT8132.JPG,2442635,"{}",0,0,"{}","{}"
WSCT8133.JPG,2442809,"{}",0,0,"{}","{}"
WSCT8134.JPG,2443396,"{}",0,0,"{}","{}"
WSCT8135.JPG,2440451,"{}",0,0,"{}","{}"
WSCT8136.JPG,2439015,"{}",0,0,"{}","{}"
WSCT8137.JPG,2435401,"{}",0,0,"{}","{}"
WSCT8138.JPG,2435463,"{}",0,0,"{}","{}"
WSCT8139.JPG,2435494,"{}",0,0,"{}","{}"
WSCT8140.JPG,2436548,"{}",0,0,"{}","{}"
WSCT8141.JPG,2434325,"{}",0,0,"{}","{}"
WSCT8142.JPG,2431672,"{}",0,0,"{}","{}"
WSCT8143.JPG,2432804,"{}",0,0,"{}","{}"
WSCT8144.JPG,2425226,"{}",1,0,"{""name"":""rect"",""x"":2897,""y"":1777,""width"":1250,""height"":426}","{""Insect"":{""Mollusca"":true}}"
