filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
WSCT4429.JPG,3923430,"{}",0,0,"{}","{}"
WSCT4430.JPG,3943204,"{}",0,0,"{}","{}"
WSCT4431.JPG,3933753,"{}",0,0,"{}","{}"
WSCT4432.JPG,3933745,"{}",0,0,"{}","{}"
WSCT4433.JPG,3933637,"{}",0,0,"{}","{}"
WSCT4434.JPG,3943237,"{}",0,0,"{}","{}"
WSCT4435.JPG,3960883,"{}",0,0,"{}","{}"
WSCT4436.JPG,3952814,"{}",0,0,"{}","{}"
WSCT4437.JPG,3957593,"{}",0,0,"{}","{}"
WSCT4438.JPG,3976980,"{}",0,0,"{}","{}"
WSCT4439.JPG,3969249,"{}",0,0,"{}","{}"
WSCT4440.JPG,3920295,"{}",0,0,"{}","{}"
WSCT4441.JPG,3998843,"{}",0,0,"{}","{}"
WSCT4442.JPG,3921015,"{}",0,0,"{}","{}"
WSCT4443.JPG,4006849,"{}",0,0,"{}","{}"
WSCT4444.JPG,4009838,"{}",0,0,"{}","{}"
WSCT4445.JPG,3935018,"{}",1,0,"{""name"":""rect"",""x"":2169,""y"":438,""width"":118,""height"":126}","{""Insect"":{""Carabid"":true}}"
WSCT4446.JPG,3945291,"{}",0,0,"{}","{}"
WSCT4447.JPG,3959701,"{}",0,0,"{}","{}"
WSCT4448.JPG,3937950,"{}",0,0,"{}","{}"
WSCT4449.JPG,3948412,"{}",0,0,"{}","{}"
WSCT4450.JPG,3958483,"{}",0,0,"{}","{}"
WSCT4451.JPG,3958300,"{}",0,0,"{}","{}"
WSCT4452.JPG,3964385,"{}",0,0,"{}","{}"
WSCT4453.JPG,3960573,"{}",0,0,"{}","{}"
WSCT4454.JPG,3970048,"{}",0,0,"{}","{}"
WSCT4455.JPG,3970017,"{}",0,0,"{}","{}"
WSCT4456.JPG,3971309,"{}",0,0,"{}","{}"
WSCT4457.JPG,3983655,"{}",0,0,"{}","{}"
WSCT4458.JPG,3988391,"{}",0,0,"{}","{}"
WSCT4459.JPG,3988015,"{}",0,0,"{}","{}"
WSCT4460.JPG,4011858,"{}",0,0,"{}","{}"
WSCT4461.JPG,4012982,"{}",0,0,"{}","{}"
WSCT4462.JPG,4022334,"{}",0,0,"{}","{}"
WSCT4463.JPG,4024416,"{}",0,0,"{}","{}"
WSCT4464.JPG,4022172,"{}",0,0,"{}","{}"
WSCT4465.JPG,4024406,"{}",0,0,"{}","{}"
WSCT4466.JPG,4024717,"{}",0,0,"{}","{}"
WSCT4467.JPG,4048574,"{}",0,0,"{}","{}"
WSCT4468.JPG,4031396,"{}",0,0,"{}","{}"
WSCT4469.JPG,4086030,"{}",0,0,"{}","{}"
WSCT4470.JPG,4052840,"{}",0,0,"{}","{}"
WSCT4471.JPG,4045290,"{}",0,0,"{}","{}"
WSCT4472.JPG,4055588,"{}",0,0,"{}","{}"
WSCT4473.JPG,4035714,"{}",0,0,"{}","{}"
WSCT4474.JPG,4049790,"{}",0,0,"{}","{}"
WSCT4475.JPG,4043130,"{}",0,0,"{}","{}"
WSCT4476.JPG,4040477,"{}",0,0,"{}","{}"
WSCT4477.JPG,4116073,"{}",0,0,"{}","{}"
WSCT4478.JPG,4048072,"{}",0,0,"{}","{}"
WSCT4479.JPG,4043712,"{}",0,0,"{}","{}"
WSCT4480.JPG,4059088,"{}",0,0,"{}","{}"
WSCT4481.JPG,4054119,"{}",0,0,"{}","{}"
WSCT4482.JPG,4055777,"{}",0,0,"{}","{}"
WSCT4483.JPG,4051790,"{}",0,0,"{}","{}"
WSCT4484.JPG,4129273,"{}",0,0,"{}","{}"
WSCT4485.JPG,4060301,"{}",0,0,"{}","{}"
WSCT4486.JPG,4057376,"{}",0,0,"{}","{}"
WSCT4487.JPG,4131218,"{}",0,0,"{}","{}"
WSCT4488.JPG,4051580,"{}",0,0,"{}","{}"
WSCT4489.JPG,4062371,"{}",0,0,"{}","{}"
WSCT4490.JPG,4054149,"{}",0,0,"{}","{}"
WSCT4491.JPG,4133967,"{}",0,0,"{}","{}"
WSCT4492.JPG,4055438,"{}",0,0,"{}","{}"
WSCT4493.JPG,4067256,"{}",0,0,"{}","{}"
WSCT4494.JPG,4065727,"{}",0,0,"{}","{}"
WSCT4495.JPG,4147524,"{}",0,0,"{}","{}"
WSCT4496.JPG,4069516,"{}",0,0,"{}","{}"
WSCT4497.JPG,4062383,"{}",0,0,"{}","{}"
WSCT4498.JPG,4072209,"{}",0,0,"{}","{}"
WSCT4499.JPG,4064458,"{}",0,0,"{}","{}"
WSCT4500.JPG,4146835,"{}",0,0,"{}","{}"
WSCT4501.JPG,4144332,"{}",0,0,"{}","{}"
WSCT4502.JPG,4084717,"{}",0,0,"{}","{}"
WSCT4503.JPG,4067371,"{}",0,0,"{}","{}"
WSCT4504.JPG,4064090,"{}",0,0,"{}","{}"
WSCT4505.JPG,4144347,"{}",0,0,"{}","{}"
WSCT4506.JPG,4086284,"{}",0,0,"{}","{}"
WSCT4507.JPG,4068465,"{}",0,0,"{}","{}"
WSCT4508.JPG,4065200,"{}",0,0,"{}","{}"
WSCT4509.JPG,4129787,"{}",0,0,"{}","{}"
WSCT4510.JPG,4080417,"{}",0,0,"{}","{}"
WSCT4511.JPG,4070110,"{}",1,0,"{""name"":""rect"",""x"":5668,""y"":488,""width"":229,""height"":164}","{""Insect"":{""Unknown"":true}}"
WSCT4512.JPG,4067490,"{}",1,0,"{""name"":""rect"",""x"":5611,""y"":515,""width"":213,""height"":217}","{""Insect"":{""Unknown"":true}}"
WSCT4513.JPG,4082086,"{}",1,0,"{""name"":""rect"",""x"":2097,""y"":2943,""width"":240,""height"":233}","{""Insect"":{""Amara.sp"":true}}"
WSCT4514.JPG,4069660,"{}",0,0,"{}","{}"
WSCT4515.JPG,4082166,"{}",0,0,"{}","{}"
WSCT4516.JPG,4082924,"{}",0,0,"{}","{}"
WSCT4517.JPG,4080676,"{}",0,0,"{}","{}"
WSCT4518.JPG,4073670,"{}",0,0,"{}","{}"
WSCT4519.JPG,4072651,"{}",0,0,"{}","{}"
WSCT4520.JPG,4082200,"{}",0,0,"{}","{}"
WSCT4521.JPG,4076547,"{}",0,0,"{}","{}"
WSCT4522.JPG,4076091,"{}",0,0,"{}","{}"
WSCT4523.JPG,4093314,"{}",0,0,"{}","{}"
WSCT4524.JPG,4074098,"{}",0,0,"{}","{}"
WSCT4525.JPG,4078115,"{}",0,0,"{}","{}"
WSCT4526.JPG,4140318,"{}",0,0,"{}","{}"
WSCT4527.JPG,4086270,"{}",0,0,"{}","{}"
WSCT4528.JPG,4078764,"{}",0,0,"{}","{}"
WSCT4529.JPG,4149058,"{}",0,0,"{}","{}"
WSCT4530.JPG,4077161,"{}",0,0,"{}","{}"
WSCT4531.JPG,4080300,"{}",0,0,"{}","{}"
WSCT4532.JPG,4083571,"{}",0,0,"{}","{}"
WSCT4533.JPG,4157257,"{}",0,0,"{}","{}"
WSCT4534.JPG,4149602,"{}",0,0,"{}","{}"
WSCT4535.JPG,4149655,"{}",0,0,"{}","{}"
WSCT4536.JPG,4094998,"{}",0,0,"{}","{}"
WSCT4537.JPG,4087344,"{}",0,0,"{}","{}"
WSCT4538.JPG,4099095,"{}",0,0,"{}","{}"
WSCT4539.JPG,4159547,"{}",0,0,"{}","{}"
WSCT4540.JPG,4159592,"{}",0,0,"{}","{}"
WSCT4541.JPG,4087597,"{}",0,0,"{}","{}"
WSCT4542.JPG,4158868,"{}",0,0,"{}","{}"
WSCT4543.JPG,4160897,"{}",0,0,"{}","{}"
WSCT4544.JPG,4090167,"{}",0,0,"{}","{}"
WSCT4545.JPG,4091244,"{}",0,0,"{}","{}"
WSCT4546.JPG,4092250,"{}",0,0,"{}","{}"
WSCT4547.JPG,4094935,"{}",0,0,"{}","{}"
WSCT4548.JPG,4093156,"{}",0,0,"{}","{}"
WSCT4549.JPG,4090801,"{}",0,0,"{}","{}"
WSCT4550.JPG,4101948,"{}",0,0,"{}","{}"
WSCT4551.JPG,4103753,"{}",0,0,"{}","{}"
WSCT4552.JPG,4093303,"{}",0,0,"{}","{}"
WSCT4553.JPG,4099387,"{}",0,0,"{}","{}"
WSCT4554.JPG,4166419,"{}",0,0,"{}","{}"
WSCT4555.JPG,4170175,"{}",0,0,"{}","{}"
WSCT4556.JPG,4098165,"{}",0,0,"{}","{}"
WSCT4557.JPG,4099141,"{}",0,0,"{}","{}"
WSCT4558.JPG,4113177,"{}",0,0,"{}","{}"
WSCT4559.JPG,4119722,"{}",0,0,"{}","{}"
WSCT4560.JPG,4100487,"{}",0,0,"{}","{}"
WSCT4561.JPG,4109135,"{}",1,0,"{""name"":""rect"",""x"":2947,""y"":2421,""width"":263,""height"":271}","{""Insect"":{""Poecilius.cupreus"":true}}"
WSCT4562.JPG,4101828,"{}",0,0,"{}","{}"
WSCT4563.JPG,4170143,"{}",0,0,"{}","{}"
WSCT4564.JPG,4172919,"{}",0,0,"{}","{}"
WSCT4565.JPG,4099453,"{}",0,0,"{}","{}"
WSCT4566.JPG,4109512,"{}",0,0,"{}","{}"
WSCT4567.JPG,4177344,"{}",0,0,"{}","{}"
WSCT4568.JPG,4114046,"{}",0,0,"{}","{}"
WSCT4569.JPG,4112831,"{}",0,0,"{}","{}"
WSCT4570.JPG,4177996,"{}",0,0,"{}","{}"
WSCT4571.JPG,4104787,"{}",0,0,"{}","{}"
WSCT4572.JPG,4105561,"{}",0,0,"{}","{}"
WSCT4573.JPG,4179840,"{}",0,0,"{}","{}"
WSCT4574.JPG,4107767,"{}",0,0,"{}","{}"
WSCT4575.JPG,4188100,"{}",0,0,"{}","{}"
