filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
WSCT9197.JPG,2621188,"{}",0,0,"{}","{}"
WSCT9198.JPG,2662128,"{}",0,0,"{}","{}"
WSCT9199.JPG,2672200,"{}",0,0,"{}","{}"
WSCT9200.JPG,2678163,"{}",0,0,"{}","{}"
WSCT9201.JPG,2671683,"{}",0,0,"{}","{}"
WSCT9202.JPG,2660861,"{}",0,0,"{}","{}"
WSCT9203.JPG,2656585,"{}",0,0,"{}","{}"
WSCT9204.JPG,2655242,"{}",1,0,"{""name"":""rect"",""x"":193,""y"":1925,""width"":69,""height"":85}","{""Insects"":{""Carabid Unknown"":true}}"
WSCT9205.JPG,2661286,"{}",0,0,"{}","{}"
WSCT9206.JPG,2662463,"{}",0,0,"{}","{}"
WSCT9207.JPG,2657345,"{}",0,0,"{}","{}"
WSCT9208.JPG,2659108,"{}",0,0,"{}","{}"
WSCT9209.JPG,2653506,"{}",0,0,"{}","{}"
WSCT9210.JPG,2646562,"{}",0,0,"{}","{}"
WSCT9211.JPG,2649424,"{}",0,0,"{}","{}"
WSCT9212.JPG,2650553,"{}",0,0,"{}","{}"
WSCT9213.JPG,2653195,"{}",0,0,"{}","{}"
WSCT9214.JPG,2654948,"{}",0,0,"{}","{}"
WSCT9215.JPG,2678537,"{}",0,0,"{}","{}"
WSCT9216.JPG,2659079,"{}",0,0,"{}","{}"
WSCT9217.JPG,2652490,"{}",0,0,"{}","{}"
WSCT9218.JPG,2654131,"{}",0,0,"{}","{}"
WSCT9219.JPG,2652650,"{}",0,0,"{}","{}"
WSCT9220.JPG,2650745,"{}",0,0,"{}","{}"
WSCT9221.JPG,2657000,"{}",0,0,"{}","{}"
WSCT9222.JPG,2661164,"{}",0,0,"{}","{}"
WSCT9223.JPG,2651107,"{}",0,0,"{}","{}"
WSCT9224.JPG,2654339,"{}",0,0,"{}","{}"
WSCT9225.JPG,2657197,"{}",0,0,"{}","{}"
WSCT9226.JPG,2651822,"{}",1,0,"{""name"":""rect"",""x"":1676,""y"":1761,""width"":236,""height"":236}","{""Insects"":{""Poecilus.cupreus"":true}}"
WSCT9227.JPG,2640711,"{}",0,0,"{}","{}"
WSCT9228.JPG,2654038,"{}",0,0,"{}","{}"
WSCT9229.JPG,2658389,"{}",0,0,"{}","{}"
WSCT9230.JPG,2662281,"{}",0,0,"{}","{}"
WSCT9231.JPG,2646558,"{}",0,0,"{}","{}"
WSCT9232.JPG,2652240,"{}",0,0,"{}","{}"
WSCT9233.JPG,2644760,"{}",0,0,"{}","{}"
WSCT9234.JPG,2645013,"{}",0,0,"{}","{}"
WSCT9235.JPG,2641416,"{}",0,0,"{}","{}"
WSCT9236.JPG,2649949,"{}",1,0,"{""name"":""rect"",""x"":1202,""y"":975,""width"":77,""height"":95}","{""Insects"":{""Carabid Unknown"":true}}"
WSCT9237.JPG,2663461,"{}",1,0,"{""name"":""rect"",""x"":2293,""y"":2092,""width"":87,""height"":85}","{""Insects"":{""Carabid Unknown"":true}}"
WSCT9238.JPG,2654383,"{}",0,0,"{}","{}"
WSCT9239.JPG,2643309,"{}",0,0,"{}","{}"
WSCT9240.JPG,2644008,"{}",0,0,"{}","{}"
WSCT9241.JPG,2656318,"{}",0,0,"{}","{}"
WSCT9242.JPG,2652539,"{}",0,0,"{}","{}"
WSCT9243.JPG,2646275,"{}",0,0,"{}","{}"
WSCT9244.JPG,2643070,"{}",0,0,"{}","{}"
WSCT9245.JPG,2638087,"{}",0,0,"{}","{}"
WSCT9246.JPG,2655525,"{}",0,0,"{}","{}"
WSCT9247.JPG,2650684,"{}",0,0,"{}","{}"
WSCT9248.JPG,2645867,"{}",0,0,"{}","{}"
WSCT9249.JPG,2639696,"{}",0,0,"{}","{}"
WSCT9250.JPG,2640604,"{}",0,0,"{}","{}"
WSCT9251.JPG,2641381,"{}",0,0,"{}","{}"
WSCT9252.JPG,2633127,"{}",0,0,"{}","{}"
WSCT9253.JPG,2638904,"{}",0,0,"{}","{}"
WSCT9254.JPG,2648059,"{}",0,0,"{}","{}"
WSCT9255.JPG,2671600,"{}",0,0,"{}","{}"
WSCT9256.JPG,2658401,"{}",0,0,"{}","{}"
WSCT9257.JPG,2652566,"{}",0,0,"{}","{}"
WSCT9258.JPG,2636656,"{}",0,0,"{}","{}"
WSCT9259.JPG,2630393,"{}",0,0,"{}","{}"
WSCT9260.JPG,2642202,"{}",0,0,"{}","{}"
WSCT9261.JPG,2658361,"{}",0,0,"{}","{}"
WSCT9262.JPG,2635580,"{}",0,0,"{}","{}"
WSCT9263.JPG,2648253,"{}",1,0,"{""name"":""rect"",""x"":2315,""y"":87,""width"":58,""height"":101}","{""Insects"":{""Carabid Unknown"":true}}"
WSCT9264.JPG,2637646,"{}",0,0,"{}","{}"
WSCT9265.JPG,2648021,"{}",0,0,"{}","{}"
WSCT9266.JPG,2663946,"{}",0,0,"{}","{}"
WSCT9267.JPG,2644441,"{}",0,0,"{}","{}"
WSCT9268.JPG,2639197,"{}",0,0,"{}","{}"
WSCT9269.JPG,2637718,"{}",0,0,"{}","{}"
WSCT9270.JPG,2644169,"{}",0,0,"{}","{}"
WSCT9271.JPG,2636665,"{}",0,0,"{}","{}"
WSCT9272.JPG,2630927,"{}",0,0,"{}","{}"
WSCT9273.JPG,2651441,"{}",0,0,"{}","{}"
